ip=  0 ,FFP(MV)= 79.70 ,Rc(GV)=  6.12 depth(g/cm2)=  1.9781E+02 g=    0.15
 Total flux (/cm2/s)=   0.99936984687715869     
    E(MeV/n)        u        v        w
  4.5620E+00  0.14742 -0.03220 -0.98855
  5.7329E+01 -0.97126  0.20002  0.12904
  1.1126E+02 -0.39833 -0.10384  0.91134
  4.6746E+00 -0.74578 -0.53004  0.40358
  9.7465E+01 -0.32841 -0.10128  0.93909
  7.6490E+01 -0.56843 -0.27277  0.77619
  5.9597E+00  0.74443 -0.64864 -0.15842
  2.2989E+02  0.98740  0.01880  0.15713
  1.7067E+00  0.77339 -0.57526  0.26637
  5.7280E+01 -0.48766 -0.86951  0.07838
  1.4494E+02 -0.88838 -0.17980 -0.42243
  8.6940E+00  0.49861  0.40260  0.76766
  1.3482E+02  0.72120  0.02893  0.69212
  9.3438E+01 -0.19181  0.67297  0.71437
  1.6328E+00 -0.22568 -0.76357 -0.60501
  1.2022E+02  0.04699 -0.41003  0.91086
  3.8813E+02  0.33560 -0.02524  0.94167
  1.1232E+02 -0.95610  0.25527 -0.14393
  2.1974E+00 -0.57054 -0.59673 -0.56427
  2.1741E+00 -0.69307 -0.23277  0.68225
  1.2987E+02  0.17654 -0.92433 -0.33831
  6.0680E+01 -0.81231  0.51473 -0.27425
  1.6474E+02  0.23242 -0.63330  0.73819
  1.6465E+02 -0.84991  0.38357  0.36128
  9.1021E+00 -0.05373 -0.00183  0.99855
  4.4441E+00  0.19669 -0.67357  0.71248
  6.1765E+00 -0.74407 -0.65977 -0.10513
  2.1335E+00  0.02240 -0.65228  0.75765
  7.5249E+01 -0.96136 -0.25202 -0.11077
  2.1576E+02  0.88723 -0.45638  0.06742
  4.7991E+01 -0.60599 -0.37255 -0.70284
  4.0441E+02  0.13197 -0.94306  0.30531
  1.7511E+00 -0.15798  0.95981 -0.23197
  8.8441E+00  0.76414  0.63724 -0.10009
  1.5145E+00  0.79661  0.06024 -0.60148
  4.4266E+01  0.36296  0.05522 -0.93017
  1.8457E+02 -0.58996 -0.76070  0.27071
  5.4749E+00  0.64024 -0.75563  0.13825
  9.8425E+00 -0.58734  0.10302  0.80276
  1.8984E+01 -0.25718  0.10570  0.96056
  4.5538E+00 -0.47321  0.33406  0.81516
  6.1145E+01  0.67387  0.55715  0.48527
  8.0213E+01  0.65057 -0.57155  0.50010
  2.3634E+00  0.79584  0.53907  0.27575
  1.2752E+01 -0.50294  0.45418  0.73538
  5.4752E+00 -0.26706  0.88820 -0.37387
  7.9659E+01  0.49244  0.43774  0.75226
  1.1340E+02  0.47148 -0.72965  0.49529
  4.1321E+01  0.82825  0.20414 -0.52185
  2.3814E+01  0.97867  0.13207  0.15735
  6.5097E+01  0.67570 -0.68536  0.27149
  1.3534E+02 -0.60252  0.76722 -0.21990
  1.5951E+00  0.25589  0.85208  0.45659
  8.3378E+01  0.26594  0.95842  0.10347
  1.7112E+01  0.01201  0.16589  0.98607
  1.5424E+01 -0.94759 -0.00351 -0.31948
  9.4952E+01  0.78291  0.29879  0.54569
  1.9234E+01  0.50962 -0.72270  0.46690
  6.0749E+01  0.85568  0.01216  0.51735
  6.9272E+00  0.25479 -0.31575  0.91400
  2.1246E+00 -0.62575 -0.47038 -0.62224
  1.1394E+00 -0.94584  0.30142 -0.12056
  4.2044E+01  0.04290 -0.26990  0.96193
  1.7327E+00 -0.62216  0.55772  0.54942
  2.6525E+01 -0.18315 -0.61735 -0.76507
  2.0319E+00 -0.80561  0.53037 -0.26400
  4.5885E+00  0.36165 -0.92572 -0.11072
  1.0224E+02  0.51695 -0.01047  0.85595
  1.9930E+00 -0.97942 -0.05540  0.19406
  3.9967E+00 -0.45961 -0.78540 -0.41461
  1.0392E+00 -0.99849  0.01633 -0.05248
  4.9573E+01  0.02342  0.58789  0.80860
  4.6914E+02 -0.41262 -0.59360  0.69093
  1.3944E+00  0.54735 -0.70669  0.44832
  1.2096E+01  0.72880 -0.45389  0.51267
  1.3482E+00 -0.46800  0.87505 -0.12358
  5.5394E+00 -0.47716 -0.13864  0.86781
  1.0359E+01  0.85932 -0.49995  0.10776
  8.1990E+01  0.99099 -0.00643  0.13380
  2.2191E+00 -0.73850 -0.10410 -0.66617
  2.9621E+01  0.41886 -0.13995  0.89720
  2.3118E+02 -0.49454 -0.85391  0.16209
  6.9976E+02  0.85989 -0.40421  0.31177
  9.1529E+00  0.69092  0.09189  0.71707
  9.1611E+00  0.01165 -0.02196  0.99969
  4.5881E+01 -0.78117  0.61557 -0.10420
  1.2581E+00  0.69255  0.52036 -0.49960
  1.3414E+02 -0.03230 -0.26781  0.96293
  4.3546E+00  0.79524 -0.60382 -0.05479
  1.0812E+00  0.31894 -0.93582 -0.15009
  3.7777E+00 -0.55031 -0.83125  0.07856
  2.4962E+00 -0.53090  0.77333  0.34656
  2.8164E+01 -0.86911 -0.12123  0.47954
  6.1995E+01 -0.33047  0.56858  0.75333
  1.3675E+00  0.50675 -0.53990  0.67210
  2.4708E+02 -0.20635 -0.36357  0.90843
  1.3296E+02  0.42433  0.38995  0.81724
  1.7632E+00 -0.79690  0.57341  0.19013
  3.1112E+01 -0.40794  0.03134 -0.91247
  1.5256E+02  0.47978 -0.80069 -0.35876
  1.3196E+00  0.43409 -0.57942 -0.68981
  8.5017E+00  0.76357  0.37936  0.52254
  2.7101E+00  0.12067 -0.61819 -0.77671
  1.1448E+00 -0.69655 -0.50897 -0.50573
  1.7295E+01  0.23857 -0.33306  0.91223
  2.2384E+02 -0.73943  0.17244  0.65077
  1.8083E+02 -0.96224  0.16880  0.21354
  1.9253E+00  0.44784  0.71030  0.54306
  2.5293E+00 -0.36656 -0.92471 -0.10271
  9.1376E+00 -0.74704 -0.11228  0.65523
  2.5472E+02 -0.29372 -0.03534  0.95524
  1.4850E+00 -0.46484 -0.36649  0.80598
  3.5423E+01 -0.17304 -0.97411  0.14549
  6.3028E+01 -0.05446 -0.80729  0.58764
  3.3605E+01  0.57078  0.18368  0.80029
  2.3285E+00 -0.20953 -0.01608 -0.97767
  7.9469E+01 -0.31808 -0.27404  0.90759
  2.1697E+02 -0.12916  0.39416  0.90992
  5.9427E+01 -0.06556  0.56045  0.82559
  3.1871E+00 -0.48443 -0.58201  0.65314
  3.3267E+00 -0.47248 -0.84615  0.24658
  1.0970E+02  0.97130  0.03813 -0.23479
  3.0567E+00  0.62836 -0.39930  0.66763
  7.2443E+01  0.57349 -0.25021  0.78007
  4.3877E+00 -0.05507  0.78220  0.62059
  2.6323E+00  0.50139  0.05802 -0.86327
  5.2445E+00 -0.05151 -0.93147  0.36016
  7.8480E+02  0.61728  0.72335  0.30941
  6.8722E+01 -0.27923 -0.76207  0.58419
  6.2680E+00 -0.73233  0.02867 -0.68034
  7.8249E+02 -0.15732 -0.16807  0.97314
  1.0040E+02  0.29648  0.80962  0.50657
  1.4663E+02 -0.66107 -0.08440  0.74556
  2.0872E+02 -0.73684  0.60802  0.29561
  1.5299E+01  0.94174 -0.15529 -0.29833
  3.4827E+02  0.36746 -0.20553  0.90704
  9.2296E+01  0.74677  0.25416  0.61461
  8.4508E+02 -0.61762  0.75488  0.22068
  8.5450E+00  0.20230  0.75149  0.62796
  8.2885E+02  0.33522 -0.02461  0.94182
  1.3667E+01 -0.04139  0.29056  0.95596
  2.1265E+00  0.77218  0.43348 -0.46458
  5.3933E+01 -0.14581  0.94270  0.30008
  3.2642E+00 -0.87115  0.22023 -0.43885
  1.5863E+01  0.53337 -0.73082  0.42594
  5.7173E+01  0.15163 -0.76334 -0.62795
  1.6286E+02  0.24698 -0.66508 -0.70475
  2.6489E+01 -0.17832  0.12338  0.97621
  4.6257E+01  0.26959  0.87609  0.39973
  2.9919E+00  0.07742  0.85522 -0.51244
  2.2223E+02 -0.69060 -0.66415  0.28632
  2.7086E+00  0.45402  0.17983  0.87265
  5.0338E+01 -0.87806 -0.40730  0.25123
  1.3517E+02  0.44089 -0.51109  0.73784
  1.6159E+02  0.07112  0.79988  0.59593
  3.2444E+00  0.42514 -0.62258  0.65700
  6.0145E+00 -0.40660 -0.85148 -0.33115
  3.0856E+00  0.90912 -0.34041 -0.24007
  8.6116E+00 -0.68669 -0.21927  0.69309
  2.9814E+02 -0.35622  0.91298  0.19896
  2.4119E+02 -0.92156  0.01837  0.38780
  2.3115E+00  0.62726 -0.74952 -0.21156
  7.6214E+01 -0.94886 -0.07364 -0.30697
  9.2317E+00 -0.61525  0.59820  0.51344
  3.9814E+00 -0.83030  0.55015  0.08908
  2.1940E+00 -0.06313  0.80398 -0.59130
  1.2755E+00  0.01380  0.05180 -0.99856
  4.8594E+01 -0.40635  0.91345  0.02210
  7.4807E+00 -0.63631 -0.51379  0.57544
  1.2837E+02  0.93596 -0.11203  0.33382
  3.4950E+02  0.38209  0.62965  0.67642
  1.3616E+02 -0.43637 -0.69672  0.56935
  1.4273E+02  0.68357  0.47292  0.55595
  6.8277E+00  0.05284  0.86397 -0.50076
  2.2095E+01 -0.82266  0.55007  0.14375
  2.9077E+01 -0.87926  0.06867  0.47136
  1.3013E+00  0.54580  0.49663 -0.67488
  3.4968E+01  0.59228 -0.41730 -0.68925
  1.7325E+01 -0.45620 -0.78922  0.41110
  2.0272E+02  0.09698  0.79988  0.59227
  1.1776E+00 -0.01794 -0.40754  0.91301
  1.1399E+02 -0.29319  0.92173 -0.25389
  2.0016E+01 -0.47643  0.84597  0.23949
  3.0373E+02  0.61241 -0.59706  0.51814
  3.5618E+00 -0.92771  0.04970  0.36997
  1.5034E+02  0.87730 -0.03369  0.47875
  1.6042E+02 -0.14617 -0.16939  0.97465
  1.0022E+01  0.18411  0.43097  0.88339
  4.9489E+01 -0.38081  0.74022  0.55413
  1.1503E+01 -0.19769  0.71415 -0.67150
  5.9578E+02 -0.12702 -0.51790  0.84596
  6.5225E+01  0.93351  0.35575  0.04479
  1.8536E+00 -0.77205  0.00414  0.63555
  7.5211E+02  0.35123 -0.43367  0.82980
  4.7794E+01 -0.45545  0.06514  0.88788
  1.2071E+02 -0.66088  0.21138  0.72011
  4.1824E+02 -0.27946 -0.07397  0.95730
  6.1931E+01 -0.61040  0.23351  0.75689
  2.8342E+01 -0.10517  0.48599 -0.86762
  1.4536E+00  0.65446  0.03443 -0.75531
  3.3903E+00 -0.37508  0.84113  0.38963
  1.3286E+00  0.58965 -0.38397 -0.71056
  5.7929E+02  0.12636  0.57994  0.80480
  2.0783E+00 -0.51444  0.83733  0.18499
  2.3991E+00 -0.60964 -0.71689  0.33824
  8.1822E+01 -0.41699 -0.06019  0.90692
  7.1993E+01  0.50144  0.01517  0.86506
  1.0201E+00  0.66333  0.68125  0.30966
  5.6683E+01 -0.01766  0.40256  0.91522
  2.7044E+02  0.20914  0.44506  0.87073
  4.7476E+02 -0.41400  0.87408 -0.25413
  3.0128E+01 -0.48084  0.27142  0.83374
  2.1974E+02  0.06388 -0.98998  0.12593
  2.5268E+01  0.93586 -0.05357  0.34826
  1.4733E+00  0.84839 -0.11513 -0.51671
  1.0394E+00 -0.12214  0.19833  0.97249
  2.1750E+02 -0.73226  0.24187  0.63663
  5.6408E+01 -0.80120 -0.59363 -0.07540
  2.8085E+00  0.05221 -0.22657  0.97260
  2.1061E+02  0.94526 -0.29026 -0.14914
  1.3807E+00 -0.10769  0.11258  0.98779
  5.5698E+01  0.86487  0.35449  0.35544
  6.6800E+00 -0.35827 -0.26631 -0.89483
  2.8603E+02 -0.60813 -0.79300  0.03655
  4.7238E+01 -0.00277  0.82216  0.56924
  6.6923E+01  0.88731 -0.45934  0.04111
  1.5050E+00 -0.26837  0.52067 -0.81048
  6.1197E+01 -0.17425  0.06080  0.98282
  2.4513E+02 -0.73297 -0.57050  0.37053
  5.3635E+01 -0.62660  0.32117  0.71009
  1.3942E+02 -0.70710 -0.05536  0.70494
  1.6274E+02 -0.79200  0.59937 -0.11615
  6.2398E+01  0.69856  0.01359  0.71542
  6.0264E+00  0.19688 -0.51525  0.83412
  1.8375E+00  0.56034  0.06989 -0.82531
  5.9573E+01  0.90986 -0.38247  0.16083
  1.4795E+01 -0.38774 -0.54125  0.74613
  1.2431E+00 -0.40434  0.06161 -0.91253
  2.3799E+00  0.05102 -0.07515  0.99587
  1.5427E+00  0.50763 -0.82303  0.25481
  1.3135E+00 -0.14923 -0.93294 -0.32765
  1.6977E+01  0.26476  0.35393  0.89701
  6.1549E+02  0.15996  0.87710  0.45289
  1.9832E+00  0.28138  0.74603  0.60354
  3.7968E+01  0.04659 -0.29862  0.95323
  3.1483E+02 -0.71709  0.09501  0.69047
  1.9108E+00  0.56470  0.73326 -0.37874
  1.9566E+02  0.00760  0.35287  0.93564
  9.5532E+01 -0.16020  0.05510  0.98555
  2.7884E+02  0.19230 -0.98091  0.02888
  1.0828E+02  0.15360  0.70270  0.69471
  1.7841E+01  0.66343 -0.36079  0.65550
  2.0493E+01  0.86235 -0.49653 -0.09907
  9.5981E+01 -0.09389  0.49344  0.86470
  1.0292E+02  0.68563 -0.37043  0.62665
  1.1866E+02 -0.07781 -0.11125  0.99074
  4.9897E+00  0.12071  0.31817  0.94032
  5.4259E+00  0.37077 -0.87989  0.29718
  1.8389E+02  0.92574 -0.37489 -0.04959
  2.2850E+02  0.24133  0.34904  0.90550
  9.8536E+01  0.49958 -0.80486  0.32035
  2.3014E+00  0.46189  0.59855  0.65452
  2.1744E+00 -0.32112 -0.94034 -0.11244
  6.9890E+00  0.09660 -0.75339 -0.65044
  2.8848E+01 -0.03760 -0.60113  0.79826
  3.9202E+01  0.09663  0.11100  0.98911
  4.0263E+01 -0.39754 -0.91758  0.00186
  1.1411E+01  0.01025  0.91409 -0.40537
  1.8782E+00  0.23794  0.83555 -0.49521
  5.9656E+01  0.18182  0.29203 -0.93897
  3.1588E+02 -0.29451 -0.02286  0.95537
  5.9915E+00 -0.48528 -0.49261 -0.72238
  8.4797E+01  0.94448 -0.03079  0.32711
  4.1703E+01 -0.14170  0.88063  0.45211
  1.8800E+00  0.49225  0.76406  0.41701
  6.0958E+00  0.78932  0.11268 -0.60356
  3.9599E+00  0.32893  0.94031  0.08733
  2.5995E+01  0.37060 -0.87789  0.30327
  2.2085E+00 -0.89910  0.37947  0.21822
  3.1483E+02 -0.99585  0.01205  0.09025
  5.2054E+00 -0.69433 -0.71743  0.05652
  3.2620E+00  0.83123  0.55155  0.06961
  3.0697E+02 -0.39802  0.57671  0.71343
  1.7525E+00 -0.19493  0.42476 -0.88407
  1.7305E+00 -0.85397  0.09249  0.51203
  2.0118E+01  0.97138 -0.12712 -0.20066
  3.2371E+00  0.04751 -0.73065 -0.68110
  8.9660E+02 -0.23467 -0.14440  0.96129
  3.1901E+01 -0.52422  0.20441 -0.82669
  1.8683E+00 -0.98952  0.04335 -0.13775
  1.1726E+00  0.85915  0.37638 -0.34668
  1.2772E+01  0.38617  0.82103  0.42046
  2.6524E+02  0.42594  0.85973  0.28186
  2.9419E+00  0.53638 -0.39624 -0.74518
  2.8483E+00  0.65807  0.30261  0.68947
  5.0312E+00 -0.00985 -0.53187  0.84677
  3.2433E+01  0.03620 -0.04030  0.99853
  2.2035E+00 -0.69199 -0.29205 -0.66019
  3.8000E+00 -0.04931 -0.99640 -0.06899
  5.4797E+02  0.22130 -0.70020  0.67878
  2.2357E+02 -0.72600  0.50576  0.46598
  4.1464E+01 -0.95030 -0.06897 -0.30359
  8.6651E+00 -0.77933 -0.62107  0.08314
  1.8582E+00 -0.92507  0.17034  0.33944
  1.6999E+02  0.60004 -0.09381  0.79445
  4.3527E+02 -0.37153 -0.03238  0.92786
  2.3226E+02  0.64419  0.41675  0.64136
  2.5442E+02  0.65071 -0.62318  0.43384
  1.6738E+02 -0.55285  0.79783  0.24048
  1.9505E+02  0.99735  0.07040  0.01847
  4.7394E+02 -0.46279 -0.13980 -0.87538
  2.6084E+00 -0.41399  0.91008 -0.01925
  7.7109E+00  0.17976 -0.30382  0.93562
  1.5925E+02 -0.69799 -0.14584  0.70110
  4.5350E+01  0.26752 -0.95509 -0.12744
  8.4771E+00 -0.39019 -0.92010  0.03419
  2.1087E+00 -0.72860  0.42836  0.53446
  3.0259E+00 -0.71285  0.70041 -0.03569
  6.9615E+02 -0.07519 -0.13566  0.98790
  2.3589E+00 -0.35205 -0.35375 -0.86656
  1.9922E+02 -0.01495  0.52505  0.85094
  1.7049E+00 -0.40816  0.88699 -0.21598
  5.9172E+00 -0.69449 -0.71612  0.06976
  9.2089E+01 -0.93800  0.28425  0.19838
  3.8429E+01  0.18468  0.39076 -0.90178
  3.9618E+00  0.00377 -0.69372 -0.72023
  6.2959E+00 -0.56100  0.19181  0.80528
  1.7366E+02  0.35913  0.88797  0.28730
  3.2664E+01  0.66365 -0.62641  0.40888
  1.7196E+01 -0.19487 -0.34970  0.91637
  2.0629E+00 -0.59014 -0.61632  0.52143
  1.1625E+00  0.62465 -0.73029 -0.27658
  3.7436E+00 -0.82952 -0.50927 -0.22923
  4.1838E+01  0.26242  0.82949 -0.49304
  1.7773E+00 -0.31850 -0.80417 -0.50187
  9.7192E+00  0.65241 -0.73819 -0.17157
  8.8135E+02  0.09616  0.67630  0.73032
  6.4710E+00  0.22987 -0.78998 -0.56841
  4.7566E+00  0.37899  0.84465 -0.37806
  1.2164E+01 -0.27802  0.00061  0.96058
  5.3880E+02  0.16610 -0.58634  0.79285
  6.9335E+00  0.49918 -0.82600  0.26182
  4.3514E+00  0.36877  0.75754 -0.53865
  1.6816E+01 -0.34915  0.04351  0.93606
  7.7967E+01  0.54469  0.70644  0.45194
  1.7652E+00  0.09964 -0.33411  0.93725
  1.0261E+02 -0.25854 -0.28710  0.92235
  5.4585E+02 -0.36765 -0.38530  0.84639
  1.8771E+01  0.36015  0.69265 -0.62492
  1.3732E+02  0.33863 -0.54084 -0.76995
  1.3570E+02  0.87120 -0.07328 -0.48542
  3.1687E+00  0.39047  0.59217  0.70489
  6.3692E+00 -0.83356 -0.43236 -0.34387
  3.1751E+00 -0.70870 -0.24762 -0.66063
  3.9743E+02 -0.94117 -0.12292  0.31478
  3.8078E+00 -0.79850  0.05554  0.59942
  1.3919E+00 -0.59075 -0.08624 -0.80224
  2.2070E+02  0.83960  0.41660 -0.34858
  5.1122E+01 -0.66985  0.45874  0.58383
  2.0735E+01  0.04024 -0.33633  0.94089
  2.0897E+00 -0.21797 -0.97188 -0.08906
  6.5537E+01 -0.08478 -0.17238  0.98138
  1.8643E+01 -0.78071  0.62487 -0.00546
  4.1142E+02  0.70708  0.55939  0.43258
  1.1417E+01 -0.55814 -0.54514  0.62554
  1.6417E+00  0.89816  0.43968  0.00055
  2.8867E+00  0.34816  0.84923  0.39698
  2.6116E+01 -0.22366  0.89163  0.39366
  2.8655E+01  0.49364 -0.51358 -0.70183
  4.1769E+01  0.56089  0.56211 -0.60781
  1.2483E+02  0.65022  0.61148 -0.45088
  6.0348E+00 -0.46698 -0.03575  0.88355
  2.5014E+02 -0.45905  0.44657  0.76802
  3.9638E+02  0.35038 -0.76520  0.54010
  1.0853E+00  0.11395 -0.70770 -0.69727
  9.7093E+02  0.78029  0.35803  0.51280
  1.3485E+01  0.63098  0.77510  0.03291
  1.2766E+02  0.59142  0.51267  0.62241
  2.9079E+01  0.47805  0.02888  0.87786
  1.6671E+01  0.43627 -0.07562  0.89663
  9.5295E+01  0.12363 -0.20194  0.97156
  1.8838E+00  0.97902 -0.10958 -0.17180
  1.4282E+01 -0.60591 -0.55278  0.57210
  6.0561E+00  0.31742 -0.48171 -0.81682
  1.6726E+02 -0.54750 -0.18892 -0.81520
  1.7363E+00 -0.67132  0.55658  0.48943
  2.1111E+00 -0.39590 -0.74676  0.53443
  5.1806E+01  0.40874  0.91183 -0.03875
  7.7062E+00  0.23730 -0.65088  0.72114
  1.1025E+00 -0.07689 -0.66126  0.74620
  1.9146E+00  0.51207  0.20697  0.83363
  1.5714E+02  0.26353  0.95607  0.12837
  8.3335E+01 -0.71840 -0.23384  0.65515
  2.3080E+00  0.16523 -0.05972 -0.98444
  5.8326E+02  0.16894 -0.04197  0.98473
  1.9561E+01  0.57908 -0.47727  0.66097
  2.4169E+01  0.36088  0.62272 -0.69425
  3.9898E+00  0.87526 -0.33077  0.35286
  8.3337E+02 -0.50709  0.08744  0.85745
  2.3959E+00 -0.65592  0.20953 -0.72516
  7.6983E+00  0.12340  0.83347  0.53860
  3.7960E+00  0.91239 -0.14633 -0.38227
  1.6562E+02 -0.17716  0.96773  0.17919
  8.5962E+01 -0.75644 -0.65328  0.03202
  2.1780E+00  0.98484 -0.00468  0.17343
  1.4158E+01  0.63431  0.64769  0.42208
  3.0954E+02 -0.60699 -0.22728  0.76152
  2.0041E+00 -0.94777  0.25525 -0.19126
  1.9758E+02  0.62979 -0.25954 -0.73213
  7.5835E+00  0.87840 -0.47444  0.05754
  1.7374E+02 -0.12987  0.10826  0.98560
  6.9145E+02 -0.33757  0.66303  0.66816
  3.6507E+00 -0.71545  0.07257  0.69488
  1.5838E+01  0.35304  0.62281  0.69819
  7.9349E+01  0.23657  0.93296 -0.27134
  1.8996E+02 -0.05563 -0.82765  0.55848
  4.7331E+02 -0.12117  0.48719  0.86485
  4.0248E+01 -0.87023  0.35464 -0.34197
  1.1961E+01 -0.88586 -0.32301  0.33303
  3.0402E+00 -0.10079  0.53372  0.83963
  8.1092E+00 -0.32579 -0.90258  0.28144
  5.8527E+02  0.01173 -0.38696  0.92202
  3.9818E+01  0.95212  0.27275  0.13811
  8.5087E+02 -0.39256  0.31791  0.86303
  2.7495E+01  0.68577  0.10325  0.72046
  3.0043E+02  0.63905  0.54445  0.54332
  8.1065E+01 -0.07544 -0.94233  0.32606
  4.6082E+01  0.19336  0.89758  0.39620
  5.9458E+00 -0.12224  0.08782  0.98861
  2.6926E+01  0.30250 -0.03017  0.95267
  1.3264E+02 -0.16330  0.80774  0.56647
  2.9430E+00 -0.63772 -0.76694  0.07158
  1.0752E+01 -0.09037 -0.86083 -0.50080
  1.0387E+01 -0.87942 -0.23870  0.41187
  5.7569E+00  0.71164 -0.66917  0.21395
  1.2672E+01 -0.02615  0.43617  0.89948
  1.7477E+02 -0.98944 -0.14392 -0.01746
  4.2792E+00  0.51945 -0.11450 -0.84680
  1.8928E+01  0.29087  0.69413  0.65846
  2.7587E+00 -0.03355 -0.87958 -0.47456
  7.1255E+01 -0.93937 -0.22225 -0.26114
  1.5772E+02  0.83207 -0.38628  0.39806
  1.1317E+02 -0.94026  0.15362 -0.30382
  6.0276E+01 -0.91674 -0.21537  0.33645
  1.5685E+01 -0.50105 -0.13953 -0.85410
  7.8290E+00  0.63110 -0.73180  0.25725
  8.8519E+02 -0.34731  0.29421  0.89040
  3.2554E+01 -0.34207 -0.84613  0.40871
  4.7565E+01  0.37417  0.92628  0.04483
  2.1761E+02 -0.45851 -0.42033  0.78300
  1.2874E+00 -0.45624 -0.26653  0.84900
  3.0284E+02  0.58601 -0.44499  0.67718
  2.0135E+01  0.28593 -0.44883 -0.84664
  5.1418E+00 -0.63503 -0.52448 -0.56715
  3.8900E+02  0.04586  0.69647  0.71612
  1.7322E+02  0.04958  0.93227  0.35834
  9.4465E+00  0.27850  0.08347 -0.95680
  1.4109E+00 -0.22469  0.66263  0.71444
  5.3552E+00  0.62347 -0.72818  0.28467
  7.1159E+01 -0.47513  0.82330  0.31053
  1.1690E+02 -0.50088  0.85993 -0.09821
  6.2809E+01  0.29564 -0.53528 -0.79125
  7.5507E+00 -0.77934 -0.05815  0.62390
  5.7251E+00 -0.94278  0.32499  0.07452
  1.3668E+00 -0.01535 -0.61497  0.78840
  3.2225E+00 -0.41651  0.27172 -0.86758
  2.2645E+02 -0.42884 -0.66842  0.60771
  2.1230E+00  0.95195 -0.28541 -0.11105
  6.7255E+01  0.66787 -0.09017  0.73880
  2.9899E+00 -0.83880 -0.08805  0.53728
  7.2856E+00  0.41191  0.45410  0.79001
  1.6055E+00  0.32375  0.93054  0.17109
  2.6352E+02  0.79550 -0.60562  0.02036
  1.4560E+02  0.78911  0.21388  0.57582
  1.2088E+02  0.18468  0.69195  0.69792
  9.4285E+02 -0.53282  0.83285  0.14992
  2.0926E+01 -0.92734  0.33165  0.17336
  4.0778E+01 -0.36264 -0.93128  0.03489
  3.4149E+01 -0.06796  0.00116  0.99769
  1.0986E+02 -0.29508 -0.11600 -0.94840
  6.7675E+01 -0.66862 -0.56100 -0.48809
  2.4188E+02  0.92572  0.32347 -0.19599
  1.4370E+00 -0.72229 -0.19262  0.66422
  1.6485E+02 -0.31946 -0.05345  0.94609
  3.2229E+01  0.28802 -0.33861  0.89576
  3.7742E+00 -0.08476 -0.07640  0.99347
  2.3954E+00 -0.03065 -0.16050 -0.98656
  1.1193E+01  0.19452  0.89770  0.39533
  2.1365E+00  0.07615  0.50710 -0.85852
  3.5107E+01 -0.90422 -0.35999 -0.22976
  2.1019E+01 -0.45306 -0.81201  0.36794
  9.4129E+01 -0.14177  0.45973  0.87667
  5.8539E+01 -0.75821 -0.31863  0.56885
  2.8674E+01 -0.91513  0.13146  0.38111
  1.3227E+02 -0.96311  0.24530  0.11070
  1.7025E+00 -0.99595  0.05391 -0.07198
  2.7539E+01  0.43907  0.34863 -0.82805
  3.4651E+00 -0.05651  0.55146 -0.83229
  2.7789E+00 -0.46612  0.50615 -0.72563
  5.9604E+00 -0.31738  0.56482  0.76174
  2.1137E+00  0.62702 -0.37949 -0.68031
  1.7335E+02 -0.95258  0.21835  0.21192
  2.1023E+00  0.67225  0.54284  0.50340
  7.8350E+01  0.91370 -0.37035  0.16729
  1.6153E+00 -0.81105 -0.32643 -0.48542
  4.8863E+01 -0.92700  0.22466  0.30032
  2.0195E+00 -0.31932  0.16147 -0.93379
  2.5418E+02 -0.87825  0.46303 -0.11954
  2.7017E+00  0.02054  0.29404 -0.95557
  2.3620E+00 -0.63033 -0.77619  0.01460
  1.2154E+00 -0.40689  0.06948 -0.91083
  1.0402E+00 -0.21360 -0.75359  0.62167
  1.2604E+00 -0.39295 -0.69857  0.59799
  4.6208E+02 -0.21765  0.91544  0.33852
  1.7713E+00  0.56114  0.48171  0.67311
  1.4448E+01 -0.40106 -0.73121  0.55180
  2.2172E+02  0.37772  0.54253  0.75032
  1.1464E+00 -0.02713 -0.62322  0.78157
  9.6598E+00  0.42869 -0.77136 -0.47035
  3.2125E+02 -0.72918 -0.41998  0.54029
  1.5923E+01 -0.36062 -0.79817  0.48257
  1.4825E+00 -0.56724  0.70020  0.43354
  7.1843E+01  0.80621 -0.05745  0.58883
  1.0467E+00 -0.64939 -0.49122 -0.58051
  7.8022E+01 -0.14498  0.92337  0.35548
  2.9874E+01 -0.31214 -0.91945  0.23914
  5.3250E+02 -0.07592  0.69528  0.71472
  1.1371E+02 -0.11143 -0.42557  0.89804
  3.4118E+00 -0.47350  0.57355 -0.66846
  1.6537E+01  0.07658  0.88352 -0.46210
  2.8167E+02  0.36675 -0.82275  0.43425
  1.9704E+02 -0.21637 -0.31789  0.92311
  1.6410E+02 -0.50875  0.02476  0.86056
  4.8202E+01  0.37555  0.92628 -0.03108
  2.9130E+01 -0.60717 -0.64124  0.46921
  3.4455E+00  0.60534 -0.62706  0.49026
  4.1598E+02 -0.08914 -0.38955  0.91668
  4.7444E+02  0.92241 -0.19099  0.33569
  1.3274E+01  0.31158  0.49657  0.81014
  2.5578E+00 -0.68196  0.73020  0.04170
  1.3081E+00 -0.56129 -0.13518 -0.81650
  4.9733E+00 -0.96570  0.13297  0.22304
  2.9903E+01  0.69490 -0.07964 -0.71469
  2.4534E+01 -0.62283 -0.71401  0.31981
  2.0602E+02  0.86632 -0.44058  0.23534
  6.3789E+00  0.66958 -0.00186  0.74273
  2.5679E+02 -0.85677  0.40074  0.32458
  2.1076E+01  0.05857  0.17880  0.98214
